"freq_""hz""","amplitude_""db"""
0.0,-25.634389600000002
2.46606691919,-28.8343896
4.93213383838,-60.8343896
7.398200757570001,-60.8343896
9.86426767676,-60.8343896
12.330334595950001,-60.8343896
14.796401515140001,-60.8343896
17.262468434330003,-60.8343896
19.72853535352,-60.8343896
22.19460227271,-60.8343896
24.660669191900002,-60.8343896
27.126736111090004,-60.8343896
29.592803030280002,-60.8343896
32.05886994947,-60.8343896
34.524936868660006,-60.8343896
36.991003787850005,-60.8343896
39.45707070704,-60.8343896
41.92313762623,-60.8343896
44.38920454542,-60.8343896
46.855271464610006,-60.8343896
49.321338383800004,-60.8343896
51.78740530299,-60.8343896
54.25347222218001,-60.8343896
56.71953914137001,-57.634389600000006
59.185606060560005,-56.8343896
61.65167297975,-60.8343896
64.11773989894,-60.8343896
66.58380681813,-60.8343896
69.04987373732001,-60.8343896
71.51594065651001,-60.8343896
73.98200757570001,-60.8343896
76.44807449489001,-56.8343896
78.91414141408,-60.8343896
81.38020833327,-59.634389600000006
83.84627525246,-60.8343896
86.31234217165,-60.8343896
88.77840909084,-60.8343896
91.24447601003001,-60.8343896
93.71054292922001,-60.8343896
96.17660984841001,-60.8343896
98.64267676760001,-60.8343896
101.10874368679,-60.8343896
103.57481060598,-59.634389600000006
106.04087752517,-60.8343896
108.50694444436002,-60.8343896
110.97301136355001,-60.8343896
113.43907828274001,-60.8343896
115.90514520193001,-60.8343896
118.37121212112001,-60.8343896
120.83727904031001,-59.634389600000006
123.3033459595,-59.634389600000006
125.76941287869,-60.8343896
128.23547979788,-60.8343896
130.70154671707002,-60.8343896
133.16761363626,-60.8343896
135.63368055545,-57.634389600000006
138.09974747464003,-60.8343896
140.56581439383,-60.8343896
143.03188131302002,-57.634389600000006
145.49794823221,-57.2343896
147.96401515140002,-60.8343896
150.43008207059,-60.8343896
152.89614898978002,-60.8343896
155.36221590897,-60.8343896
157.82828282816,-60.8343896
160.29434974735003,-60.8343896
162.76041666654,-60.8343896
165.22648358573002,-60.8343896
167.69255050492,-60.8343896
170.15861742411002,-60.8343896
172.6246843433,-60.8343896
175.09075126249002,-60.8343896
177.55681818168,-57.2343896
180.02288510087,-55.634389600000006
182.48895202006003,-60.8343896
184.95501893925,-60.8343896
187.42108585844002,-60.8343896
189.88715277763,-60.8343896
192.35321969682002,-60.8343896
194.81928661601,-60.8343896
197.28535353520002,-51.634389600000006
199.75142045439003,-57.634389600000006
202.21748737358,-60.8343896
204.68355429277003,-60.8343896
207.14962121196,-60.8343896
209.61568813115002,-55.634389600000006
212.08175505034,-59.634389600000006
214.54782196953002,-60.8343896
217.01388888872003,-59.634389600000006
219.47995580791002,-56.8343896
221.94602272710003,-55.634389600000006
224.41208964629,-48.034389600000004
226.87815656548003,-47.634389600000006
229.34422348467,-38.4343896
231.81029040386002,-30.434389600000003
234.27635732305,-16.0343896
236.74242424224002,3.965610399999999
239.20849116143003,6.7656104
241.67455808062002,-3.2343896
244.14062499981003,-24.8343896
246.606691919,-35.634389600000006
249.07275883819003,-42.034389600000004
251.53882575738,-49.2343896
254.00489267657002,-52.034389600000004
256.47095959576,-60.8343896
258.93702651495005,-54.4343896
261.40309343414003,-60.8343896
263.86916035333,-60.8343896
266.33522727252,-60.8343896
268.80129419171004,-60.8343896
271.2673611109,-60.8343896
273.73342803009,-60.8343896
276.19949494928005,-59.634389600000006
278.66556186847004,-60.8343896
281.13162878766,-60.8343896
283.59769570685,-60.8343896
286.06376262604005,-60.8343896
288.52982954523003,-60.8343896
290.99589646442,-60.8343896
293.46196338361,-60.8343896
295.92803030280004,-60.8343896
298.39409722199,-60.8343896
300.86016414118,-60.8343896
303.32623106037005,-60.8343896
305.79229797956003,-60.8343896
308.25836489875,-60.8343896
310.72443181794,-57.2343896
313.19049873713004,-57.2343896
315.65656565632,-60.8343896
318.12263257551,-60.8343896
320.58869949470005,-56.8343896
323.05476641389004,-55.634389600000006
325.52083333308,-59.634389600000006
327.98690025227,-60.8343896
330.45296717146005,-60.8343896
332.91903409065003,-60.8343896
335.38510100984,-60.8343896
337.85116792903005,-60.8343896
340.31723484822004,-60.8343896
342.78330176741,-60.8343896
345.2493686866,-59.634389600000006
347.71543560579005,-60.8343896
350.18150252498003,-60.8343896
352.64756944417,-60.8343896
355.11363636336,-60.8343896
357.57970328255004,-59.634389600000006
360.04577020174,-60.8343896
362.51183712093,-60.8343896
364.97790404012005,-60.8343896
367.44397095931004,-60.8343896
369.9100378785,-60.8343896
372.37610479769,-60.8343896
374.84217171688005,-60.8343896
377.30823863607003,-60.8343896
379.77430555526,-60.8343896
382.24037247445006,-60.8343896
384.70643939364004,-60.8343896
387.17250631283,-59.634389600000006
389.63857323202,-60.8343896
392.10464015121005,-59.634389600000006
394.57070707040003,-54.4343896
397.03677398959,-56.8343896
399.50284090878006,-60.8343896
401.96890782797004,-59.634389600000006
404.43497474716,-53.634389600000006
406.90104166635,-56.8343896
409.36710858554005,-60.8343896
411.83317550473004,-60.8343896
414.29924242392,-60.8343896
416.76530934311006,-60.8343896
419.23137626230005,-60.8343896
421.69744318149003,-59.634389600000006
424.16351010068,-60.8343896
426.62957701987006,-60.8343896
429.09564393906004,-60.8343896
431.56171085825,-60.8343896
434.02777777744006,-56.8343896
436.49384469663005,-59.634389600000006
438.95991161582003,-60.8343896
441.42597853501,-60.8343896
443.89204545420006,-60.8343896
446.35811237339004,-60.8343896
448.82417929258,-60.8343896
451.29024621177,-60.8343896
453.75631313096005,-60.8343896
456.22238005015004,-60.8343896
458.68844696934,-60.8343896
461.15451388853006,-60.8343896
463.62058080772005,-59.634389600000006
466.08664772691003,-54.4343896
468.5527146461,-60.8343896
471.01878156529006,-60.8343896
473.48484848448004,-59.634389600000006
475.95091540367,-55.634389600000006
478.41698232286006,-57.634389600000006
480.88304924205005,-59.634389600000006
483.34911616124003,-59.634389600000006
485.81518308043,-60.8343896
488.28124999962006,-60.8343896
490.74731691881004,-59.634389600000006
493.213383838,-60.8343896
495.67945075719007,-60.8343896
498.14551767638005,-57.2343896
500.61158459557004,-59.634389600000006
503.07765151476,-60.8343896
505.54371843395006,-60.8343896
508.00978535314005,-60.8343896
510.47585227233003,-60.8343896
512.94191919152,-60.8343896
515.40798611071,-60.8343896
517.8740530299001,-55.634389600000006
520.3401199490901,-55.634389600000006
522.8061868682801,-59.634389600000006
525.27225378747,-59.634389600000006
527.73832070666,-60.8343896
530.20438762585,-60.8343896
532.67045454504,-60.8343896
535.1365214642301,-60.8343896
537.6025883834201,-60.8343896
540.0686553026101,-60.8343896
542.5347222218,-60.8343896
545.00078914099,-60.8343896
547.46685606018,-60.8343896
549.93292297937,-60.8343896
552.3989898985601,-59.634389600000006
554.8650568177501,-56.8343896
557.3311237369401,-57.2343896
559.79719065613,-60.8343896
562.26325757532,-60.8343896
564.72932449451,-59.634389600000006
567.1953914137,-59.634389600000006
569.66145833289,-60.8343896
572.1275252520801,-60.8343896
574.5935921712701,-60.8343896
577.0596590904601,-60.8343896
579.52572600965,-60.8343896
581.99179292884,-60.8343896
584.45785984803,-60.8343896
586.92392676722,-60.8343896
589.3899936864101,-60.8343896
591.8560606056001,-60.8343896
594.3221275247901,-60.8343896
596.78819444398,-60.8343896
599.25426136317,-59.634389600000006
601.72032828236,-55.634389600000006
604.18639520155,-60.8343896
606.6524621207401,-60.8343896
609.1185290399301,-60.8343896
611.5845959591201,-59.634389600000006
614.05066287831,-60.8343896
616.5167297975,-60.8343896
618.98279671669,-60.8343896
621.44886363588,-60.8343896
623.9149305550701,-60.8343896
626.3809974742601,-60.8343896
628.8470643934501,-60.8343896
631.31313131264,-60.8343896
633.77919823183,-60.8343896
636.24526515102,-60.8343896
638.71133207021,-60.8343896
641.1773989894001,-57.634389600000006
643.6434659085901,-55.634389600000006
646.1095328277801,-60.8343896
648.57559974697,-60.8343896
651.04166666616,-60.8343896
653.50773358535,-60.8343896
655.97380050454,-60.8343896
658.4398674237301,-56.8343896
660.9059343429201,-59.634389600000006
663.3720012621101,-60.8343896
665.8380681813001,-60.8343896
668.30413510049,-60.8343896
670.77020201968,-60.8343896
673.23626893887,-60.8343896
675.7023358580601,-59.634389600000006
678.1684027772501,-57.634389600000006
680.6344696964401,-60.8343896
683.1005366156301,-60.8343896
685.56660353482,-60.8343896
688.03267045401,-60.8343896
690.4987373732,-59.634389600000006
692.9648042923901,-60.8343896
695.4308712115801,-60.8343896
697.8969381307701,-60.8343896
700.3630050499601,-60.8343896
702.82907196915,-59.634389600000006
705.29513888834,-60.8343896
707.76120580753,-60.8343896
710.22727272672,-60.8343896
712.6933396459101,-56.8343896
715.1594065651001,-46.8343896
717.6254734842901,-52.8343896
720.09154040348,-60.8343896
722.55760732267,-60.8343896
725.02367424186,-60.8343896
727.48974116105,-60.8343896
729.9558080802401,-60.8343896
732.4218749994301,-59.634389600000006
734.8879419186201,-60.8343896
737.35400883781,-60.8343896
739.820075757,-60.8343896
742.28614267619,-60.8343896
744.75220959538,-60.8343896
747.2182765145701,-60.8343896
749.6843434337601,-60.8343896
752.1504103529501,-60.8343896
754.6164772721401,-57.634389600000006
757.08254419133,-59.634389600000006
759.54861111052,-60.8343896
762.01467802971,-59.634389600000006
764.4807449489001,-57.634389600000006
766.9468118680901,-60.8343896
769.4128787872801,-60.8343896
771.8789457064701,-57.2343896
774.34501262566,-60.8343896
776.81107954485,-60.8343896
779.27714646404,-60.8343896
781.7432133832301,-60.8343896
784.2092803024201,-60.8343896
786.6753472216101,-60.8343896
789.1414141408001,-60.8343896
791.60748105999,-60.8343896
794.07354797918,-60.8343896
796.53961489837,-60.8343896
799.0056818175601,-60.8343896
801.4717487367501,-60.8343896
803.9378156559401,-60.8343896
806.4038825751301,-60.8343896
808.86994949432,-60.8343896
811.33601641351,-60.8343896
813.8020833327,-60.8343896
816.2681502518901,-60.8343896
818.7342171710801,-59.634389600000006
821.2002840902701,-57.634389600000006
823.6663510094601,-60.8343896
826.13241792865,-60.8343896
828.59848484784,-60.8343896
831.06455176703,-59.634389600000006
833.5306186862201,-60.8343896
835.9966856054101,-60.8343896
838.4627525246001,-60.8343896
840.9288194437901,-60.8343896
843.3948863629801,-60.8343896
845.86095328217,-60.8343896
848.32702020136,-60.8343896
850.7930871205501,-60.8343896
853.2591540397401,-59.634389600000006
855.7252209589301,-59.634389600000006
858.1912878781201,-60.8343896
860.6573547973101,-60.8343896
863.1234217165,-57.2343896
865.58948863569,-59.634389600000006
868.0555555548801,-60.8343896
870.5216224740701,-55.634389600000006
872.9876893932601,-60.8343896
875.4537563124501,-60.8343896
877.9198232316401,-59.634389600000006
880.38589015083,-60.8343896
882.85195707002,-59.634389600000006
885.31802398921,-60.8343896
887.7840909084001,-60.8343896
890.2501578275901,-60.8343896
892.7162247467801,-60.8343896
895.1822916659701,-60.8343896
897.64835858516,-60.8343896
900.11442550435,-60.8343896
902.58049242354,-57.634389600000006
905.0465593427301,-55.634389600000006
907.5126262619201,-60.8343896
909.9786931811101,-59.634389600000006
912.4447601003001,-60.8343896
914.9108270194901,-60.8343896
917.37689393868,-60.8343896
919.84296085787,-60.8343896
922.3090277770601,-60.8343896
924.7750946962501,-60.8343896
927.2411616154401,-59.634389600000006
929.7072285346301,-56.8343896
932.1732954538201,-59.634389600000006
934.63936237301,-60.8343896
937.1054292922,-59.634389600000006
939.5714962113901,-60.8343896
942.0375631305801,-60.8343896
944.5036300497701,-60.8343896
946.9696969689601,-60.8343896
949.4357638881501,-60.8343896
951.90183080734,-54.4343896
954.36789772653,-51.634389600000006
956.8339646457201,-55.634389600000006
959.3000315649101,-60.8343896
961.7660984841001,-60.8343896
964.2321654032901,-60.8343896
966.6982323224801,-60.8343896
969.16429924167,-60.8343896
971.63036616086,-60.8343896
974.0964330800501,-59.634389600000006
976.5624999992401,-60.8343896
979.0285669184301,-60.8343896
981.4946338376201,-60.8343896
983.9607007568101,-60.8343896
986.426767676,-59.634389600000006
988.89283459519,-57.634389600000006
991.3589015143801,-56.8343896
993.8249684335701,-56.8343896
996.2910353527601,-59.634389600000006
998.7571022719501,-57.634389600000006
1001.2231691911401,-57.634389600000006
1003.6892361103301,-57.634389600000006
1006.15530302952,-60.8343896
1008.6213699487101,-60.8343896
1011.0874368679001,-60.8343896
1013.5535037870901,-59.634389600000006
1016.0195707062801,-57.2343896
1018.4856376254701,-59.634389600000006
1020.9517045446601,-60.8343896
1023.41777146385,-60.8343896
1025.88383838304,-60.8343896
1028.3499053022301,-60.8343896
1030.81597222142,-59.634389600000006
1033.28203914061,-59.634389600000006
1035.7481060598002,-54.4343896
1038.21417297899,-54.4343896
1040.6802398981802,-60.8343896
1043.14630681737,-59.634389600000006
1045.6123737365601,-60.8343896
1048.07844065575,-60.8343896
1050.54450757494,-59.634389600000006
1053.0105744941302,-56.8343896
1055.47664141332,-60.8343896
1057.9427083325102,-60.8343896
1060.4087752517,-59.634389600000006
1062.8748421708901,-60.8343896
1065.34090909008,-56.8343896
1067.80697600927,-60.8343896
1070.2730429284602,-60.8343896
1072.73910984765,-59.634389600000006
1075.2051767668402,-60.8343896
1077.67124368603,-56.8343896
1080.1373106052201,-54.8343896
1082.60337752441,-59.634389600000006
1085.0694444436,-60.8343896
1087.5355113627902,-60.8343896
1090.00157828198,-59.634389600000006
1092.4676452011702,-60.8343896
1094.93371212036,-60.8343896
1097.3997790395501,-60.8343896
1099.86584595874,-57.634389600000006
1102.33191287793,-60.8343896
1104.7979797971202,-60.8343896
1107.26404671631,-59.634389600000006
1109.7301136355002,-60.8343896
1112.19618055469,-60.8343896
1114.6622474738801,-60.8343896
1117.12831439307,-60.8343896
1119.59438131226,-60.8343896
1122.06044823145,-60.8343896
1124.52651515064,-60.8343896
1126.9925820698302,-60.8343896
1129.45864898902,-56.8343896
1131.9247159082101,-54.4343896
1134.3907828274,-60.8343896
1136.8568497465901,-60.8343896
1139.32291666578,-60.8343896
1141.78898358497,-60.8343896
1144.2550505041602,-60.8343896
1146.72111742335,-60.8343896
1149.1871843425401,-59.634389600000006
1151.65325126173,-55.634389600000006
1154.1193181809201,-60.8343896
1156.58538510011,-60.8343896
1159.0514520193,-60.8343896
1161.5175189384902,-59.634389600000006
1163.98358585768,-60.8343896
1166.4496527768702,-60.8343896
1168.91571969606,-60.8343896
1171.3817866152501,-60.8343896
1173.84785353444,-59.634389600000006
1176.31392045363,-59.634389600000006
1178.7799873728202,-60.8343896
1181.24605429201,-60.8343896
1183.7121212112002,-60.8343896
1186.17818813039,-60.8343896
1188.6442550495801,-57.634389600000006
1191.11032196877,-48.4343896
1193.57638888796,-48.8343896
1196.0424558071502,-60.8343896
1198.50852272634,-60.8343896
1200.9745896455302,-59.634389600000006
1203.44065656472,-60.8343896
1205.9067234839101,-60.8343896
1208.3727904031,-55.634389600000006
1210.83885732229,-54.8343896
1213.3049242414802,-54.8343896
1215.77099116067,-59.634389600000006
1218.2370580798602,-60.8343896
1220.70312499905,-60.8343896
1223.1691919182401,-60.8343896
1225.63525883743,-60.8343896
1228.10132575662,-60.8343896
1230.5673926758102,-60.8343896
1233.033459595,-60.8343896
1235.4995265141902,-60.8343896
1237.96559343338,-60.8343896
1240.4316603525701,-60.8343896
1242.89772727176,-59.634389600000006
1245.36379419095,-57.2343896
1247.8298611101402,-60.8343896
1250.29592802933,-59.634389600000006
1252.7619949485202,-60.8343896
1255.22806186771,-56.8343896
1257.6941287869001,-59.634389600000006
1260.16019570609,-60.8343896
1262.62626262528,-60.8343896
1265.0923295444702,-60.8343896
1267.55839646366,-59.634389600000006
1270.0244633828502,-60.8343896
